AphiaID	ScientificName	DrID	Source	Kingdom	Phylum	Class	Order	Family	Genus	Subgenus	Species	Subspecies
117888	Dynamena pumila	774450	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Cnidaria	Hydrozoa	Leptothecata	Sertulariidae	Dynamena		pumila	
117888	Dynamena pumila	769270	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Cnidaria	Hydrozoa	Leptothecata	Sertulariidae	Dynamena		pumila	
254734	Dyopedos arcticus	749145	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Arthropoda	Malacostraca	Amphipoda	Dulichiidae	Dyopedos		arcticus	
254734	Dyopedos arcticus	749499	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Arthropoda	Malacostraca	Amphipoda	Dulichiidae	Dyopedos		arcticus	
158062	Echinarachnius parma	774989	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Echinodermata	Echinoidea	Clypeasteroida	Echinarachniidae	Echinarachnius		parma	
158062	Echinarachnius parma	749237	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Echinodermata	Echinoidea	Clypeasteroida	Echinarachniidae	Echinarachnius		parma	
158062	Echinarachnius parma	749591	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Echinodermata	Echinoidea	Clypeasteroida	Echinarachniidae	Echinarachnius		parma	
158062	Echinarachnius parma	769669	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Echinodermata	Echinoidea	Clypeasteroida	Echinarachniidae	Echinarachnius		parma	
110377	Echiurus echiurus	774406	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Annelida	Polychaeta	Echiuroidea	Echiuridae	Echiurus		echiurus	
574096	Ecrobia truncata	769768	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Mollusca	Gastropoda	Littorinimorpha	Hydrobiidae	Ecrobia		truncata	
574096	Ecrobia truncata	775171	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Mollusca	Gastropoda	Littorinimorpha	Hydrobiidae	Ecrobia		truncata	
157933	Ectopleura larynx	774983	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Cnidaria	Hydrozoa	Anthoathecata	Tubulariidae	Ectopleura		larynx	
157885	Edotia triloba	774978	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Isopoda	Idoteidae	Edotia		triloba	
158241	Edwardsia sipunculoides	749579	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Cnidaria	Anthozoa	Actiniaria	Edwardsiidae	Edwardsia		sipunculoides	
158241	Edwardsia sipunculoides	749225	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Cnidaria	Anthozoa	Actiniaria	Edwardsiidae	Edwardsia		sipunculoides	
124681	Ekmania barthii	749242	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Echinodermata	Holothuroidea	Dendrochirotida	Cucumariidae	Ekmania		barthii	
124681	Ekmania barthii	749596	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Echinodermata	Holothuroidea	Dendrochirotida	Cucumariidae	Ekmania		barthii	
126450	Enchelyopus cimbrius	774539	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Chordata	Actinopteri	Gadiformes	Lotidae	Enchelyopus		cimbrius	
126450	Enchelyopus cimbrius	659442	"Noz̬res C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p"	Animalia	Chordata	Actinopteri	Gadiformes	Lotidae	Enchelyopus		cimbrius	
327496	Enipo gracilis	775122	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Annelida	Polychaeta	Phyllodocida	Polynoidae	Enipo		gracilis	
327496	Enipo gracilis	749066	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Phyllodocida	Polynoidae	Enipo		gracilis	
327496	Enipo gracilis	749420	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Phyllodocida	Polynoidae	Enipo		gracilis	
130739	Enipo torelli	774677	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Annelida	Polychaeta	Phyllodocida	Polynoidae	Enipo		torelli	
130739	Enipo torelli	749412	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Phyllodocida	Polynoidae	Enipo		torelli	
130739	Enipo torelli	749058	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Phyllodocida	Polynoidae	Enipo		torelli	
140584	Ennucula tenuis	774827	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Mollusca	Bivalvia	Nuculida	Nuculidae	Ennucula		tenuis	
140584	Ennucula tenuis	749277	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Mollusca	Bivalvia	Nuculida	Nuculidae	Ennucula		tenuis	
140584	Ennucula tenuis	749631	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Mollusca	Bivalvia	Nuculida	Nuculidae	Ennucula		tenuis	
140584	Ennucula tenuis	769564	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Mollusca	Bivalvia	Nuculida	Nuculidae	Ennucula		tenuis	
140732	Ensis directus	774832	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Mollusca	Bivalvia	Adapedonta	Pharidae	Ensis		directus	
140732	Ensis directus	769572	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Mollusca	Bivalvia	Adapedonta	Pharidae	Ensis		directus	
140732	Ensis directus	749636	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Mollusca	Bivalvia	Adapedonta	Pharidae	Ensis		directus	
140732	Ensis directus	749282	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Mollusca	Bivalvia	Adapedonta	Pharidae	Ensis		directus	
157428	Entomoneis alata	707499	"Poulin, M., B̩rard-Therriault, L. and Cardinal, A. 1987. Les diatom̩es (Bacillariophyceae) benthiques de substrats durs des eaux marines et saum̢tres du Qu̩bec. 7. Naviculales (les genres Plagiotropis et Entomoneis) Epithemiales et Surilellales. Naturaliste can. (Rev. ��col. Syst.) 114: 67-80."	Chromista	Ochrophyta	Bacillariophyceae	Surirellales	Entomoneidaceae	Entomoneis		alata	
163644	Entomoneis kjellmanii	708474	"B̩rard-Therriault, L., Poulin, M. and Boss̩, L. 1999. Guide d�۪intentification du phytoplankton marin de l�۪estuaire et du golfe du Saint-Laurent incluant ̩galement certains protozoaires. Publ. sp̩c. Can. Sci. halieut. Aquatic. 128. 387 p. "	Chromista	Ochrophyta	Bacillariophyceae	Surirellales	Entomoneidaceae	Entomoneis		kjellmanii	
163652	Entomoneis paludosa var. duplex	708475	"B̩rard-Therriault, L., Poulin, M. and Boss̩, L. 1999. Guide d�۪intentification du phytoplankton marin de l�۪estuaire et du golfe du Saint-Laurent incluant ̩galement certains protozoaires. Publ. sp̩c. Can. Sci. halieut. Aquatic. 128. 387 p. "	Chromista	Ochrophyta	Bacillariophyceae	Surirellales	Entomoneidaceae	Entomoneis		paludosa	
163652	Entomoneis paludosa var. duplex	708597	"Poulin, M., B̩rard-Therriault, L. and Cardinal, A. 1987. Les diatom̩es (Bacillariophyceae) benthiques de substrats durs des eaux marines et saum̢tres du Qu̩bec. 7. Naviculales (les genres Plagiotropis et Entomoneis) Epithemiales et Surilellales. Naturaliste can. (Rev. ��col. Syst.) 114: 67-80."	Chromista	Ochrophyta	Bacillariophyceae	Surirellales	Entomoneidaceae	Entomoneis		paludosa	
163652	Entomoneis paludosa var. duplex	707500	"Poulin, M., B̩rard-Therriault, L. and Cardinal, A. 1987. Les diatom̩es (Bacillariophyceae) benthiques de substrats durs des eaux marines et saum̢tres du Qu̩bec. 7. Naviculales (les genres Plagiotropis et Entomoneis) Epithemiales et Surilellales. Naturaliste can. (Rev. ��col. Syst.) 114: 67-80."	Chromista	Ochrophyta	Bacillariophyceae	Surirellales	Entomoneidaceae	Entomoneis		paludosa	
163652	Entomoneis paludosa var. duplex	708368	"B̩rard-Therriault, L., Poulin, M. and Boss̩, L. 1999. Guide d�۪intentification du phytoplankton marin de l�۪estuaire et du golfe du Saint-Laurent incluant ̩galement certains protozoaires. Publ. sp̩c. Can. Sci. halieut. Aquatic. 128. 387 p. "	Chromista	Ochrophyta	Bacillariophyceae	Surirellales	Entomoneidaceae	Entomoneis		paludosa	
341542	Ephemera planamembranacea	708476	"B̩rard-Therriault, L., Poulin, M. and Boss̩, L. 1999. Guide d�۪intentification du phytoplankton marin de l�۪estuaire et du golfe du Saint-Laurent incluant ̩galement certains protozoaires. Publ. sp̩c. Can. Sci. halieut. Aquatic. 128. 387 p. "	Chromista	Ochrophyta	Bacillariophyceae	Naviculales	Plagiotropidaceae	Ephemera		planamembranacea	
238180	Epigamia alexandri	775106	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Annelida	Polychaeta	Phyllodocida	Syllidae	Epigamia		alexandri	
102146	Epimeria loricata	774259	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Amphipoda	Epimeriidae	Epimeria		loricata	
102146	Epimeria loricata	769118	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Arthropoda	Malacostraca	Amphipoda	Epimeriidae	Epimeria		loricata	
101027	Epizoanthus erdmanni	774240	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Cnidaria	Anthozoa	Zoantharia	Epizoanthidae	Epizoanthus		erdmanni	
128828	Ergasilus sieboldi	774602	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda		Poecilostomatoida	Ergasilidae	Ergasilus		sieboldi	
140275	Erginus rubellus	769540	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Mollusca	Gastropoda		Lottiidae	Erginus		rubellus	
102409	Ericthonius rubricornis	774277	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Amphipoda	Ischyroceridae	Ericthonius		rubricornis	
158088	Ericthonius tolli	774990	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Amphipoda	Ischyroceridae	Ericthonius		tolli	
195953	Erinaceusyllis erinaceus	775098	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Annelida	Polychaeta	Phyllodocida	Syllidae	Erinaceusyllis		erinaceus	
160007	Erpobdella punctata	775074	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Annelida	Clitellata	Arhynchobdellida	Erpobdellidae	Erpobdella		punctata	
119998	Erythrops erythrophthalma	774474	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Mysida	Mysidae	Erythrops		erythrophthalma	
154210	Esox lucius	774888	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Chordata	Actinopteri	Esociformes	Esocidae	Esox		lucius	
231870	Eteone barbata	775102	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Annelida	Polychaeta	Phyllodocida	Phyllodocidae	Eteone		barbata	
231870	Eteone barbata	749408	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Phyllodocida	Phyllodocidae	Eteone		barbata	
231870	Eteone barbata	749054	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Phyllodocida	Phyllodocidae	Eteone		barbata	
130613	Eteone flava	774667	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Annelida	Polychaeta	Phyllodocida	Phyllodocidae	Eteone		flava	
